pathway	Desmarestia_herbacea_m_completion_rate	Porterinema_fluviatile_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Dictyota_dichotoma_m_completion_rate	Chordaria_linearis_completion_rate	Thalassiosira_pseudonana_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Pleurocladia_lacustris_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Fragilariopsis_cylindrus_completion_rate	Phaeodactylum_tricornutum_completion_rate	Schizocladia_ischiensis_completion_rate	Fucus_serratus_MALE_completion_rate	Fistulifera_solaris_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Nannochloropsis_gaditana_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)
PWY-7241	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN
PWY-6527	6/7	6/7	6/7	6/7	6/7	4/7	6/7	6/7	6/7	4/7	4/7	6/7	6/7	4/7	6/7	4/7	6/7	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UTPHEXPURIDYLYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UTPHEXPURIDYLYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN	GLUC1PURIDYLTRANS-RXN;UTPHEXPURIDYLYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UTPHEXPURIDYLYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN	GLUC1PURIDYLTRANS-RXN;UTPHEXPURIDYLYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN	GLUC1PURIDYLTRANS-RXN;UDPGLUCEPIM-RXN;GALACTOKIN-RXN;RXN-11501;RXN-11502;UTPHEXPURIDYLYLTRANS-RXN
PWY-6151	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;HOMOCYSMET-RXN;S-ADENMETSYN-RXN
PWY-735	1/19	2/19	2/19	1/19	1/19		1/19	1/19	2/19	2/19		1/19	2/19		2/19	1/19	2/19	RXN-1321	RXN1F-19;RXN-1321	RXN1F-19;RXN-1321	RXN-1321	RXN-1321		RXN-1321	RXN-1321	RXN1F-19;RXN-1321	RXN-1321;RXN-745		RXN-1321	RXN1F-19;RXN-1321		RXN1F-19;RXN-1321	RXN-745	RXN1F-19;RXN-1321
PWY-6731	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN	PHOSPHOGLUCMUT-RXN
PWY-7936	2/6	2/6	2/6	2/6	2/6		2/6	2/6	2/6			2/6	2/6		2/6		2/6	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124		AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124			AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124		AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124		AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN;RXN-19124
PWY-6938-1	3/4	3/4	3/4	3/4	3/4	2/4	3/4	3/4	3/4	2/4	2/4	3/4	3/4	2/4	3/4	2/4	3/4	RXN-12752;RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12753;RXN-12754	RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754	RXN-12753;RXN-12754	RXN-12752;RXN-12753;RXN-12754
HOMOSERSYN-PWY	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN	ASPARTATEKIN-RXN;ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;HOMOSERDEHYDROG-RXN
PWY0-1337	4/35	4/35	3/35	3/35	4/35	3/35	4/35	4/35	3/35	3/35	3/35	4/35	3/35	3/35	3/35	3/35	4/35	RXN-11662;RXN-17783;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;RXN-17783;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;RXN-17783;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;RXN-17783;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;RXN-17783;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;RXN-17783;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN	RXN-11662;RXN-17783;ACETYL-COA-ACETYLTRANSFER-RXN;BUTYRYL-COA-DEHYDROGENASE-RXN
FASYN-ELONG-PWY	5/5	5/5	5/5	5/5	5/5	5/5	5/5	4/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;ENOYL-ACP-REDUCT-NADH-RXN;3-OXOACYL-ACP-SYNTH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN	3-OXOACYL-ACP-SYNTH-RXN;3-HYDROXYDECANOYL-ACP-DEHYDR-RXN;ENOYL-ACP-REDUCT-NADPH-RXN;3-OXOACYL-ACP-REDUCT-RXN;ENOYL-ACP-REDUCT-NADH-RXN
PWY-7996	1/1	1/1	1/1		1/1	1/1	1/1	1/1	1/1		1/1	1/1	1/1	1/1		1/1	1/1	RXN-19667	RXN-19667	RXN-19667		RXN-19667	RXN-19667	RXN-19667	RXN-19667	RXN-19667		RXN-19667	RXN-19667	RXN-19667	RXN-19667		RXN-19667	RXN-19667
GLUDEG-I-PWY	3/5	4/5	3/5	3/5	3/5	4/5	3/5	4/5	3/5	5/5	3/5	3/5	4/5	4/5	4/5	5/5	4/5	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;GABATRANSAM-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;GLUTDECARBOX-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;GLUTDECARBOX-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTDECARBOX-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;GABATRANSAM-RXN;GLUTAMATE-DEHYDROGENASE-NADP+-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;GABATRANSAM-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;GABATRANSAM-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;GLUTDECARBOX-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6535;GLUTDECARBOX-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;GABATRANSAM-RXN;GLUTAMATE-DEHYDROGENASE-NADP+-RXN	PWY-6535;GLUTAMATE-DEHYDROGENASE-NADP+-RXN;SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;GABATRANSAM-RXN
PWY-2221	5/9	5/9	5/9	5/9	5/9	5/9	5/9	5/9	5/9	5/9	5/9	5/9	5/9	5/9	5/9	4/9	5/9	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN	GLUCONOLACT-RXN;3PGAREARR-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN	3PGAREARR-RXN;GLUCONOLACT-RXN;2PGADEHYDRAT-RXN;PEPDEPHOS-RXN;KDPGALDOL-RXN
PWY-6139	1/3	1/3	1/3	1/3	1/3		1/3	1/3	1/3			2/3	1/3		1/3		1/3	RXN-9987	RXN-9987	RXN-9987	RXN-9987	RXN-9987		RXN-9987	RXN-9987	RXN-9987			RXN-9987;RXN-9990	RXN-9987		RXN-9987		RXN-9987
PWY-6094	1/9	1/9	1/9	1/9	1/9		1/9	1/9	1/9	1/9		1/9	1/9	1/9	1/9	5/9	1/9	RXN-9890	RXN-9890	RXN-9890	RXN-9890	RXN-9890		RXN-9890	RXN-9890	RXN-9890	RXN-9890		RXN-9890	RXN-9890	RXN-9890	RXN-9890	RXN-18363;MALEYLACETATE-REDUCTASE-RXN;RXN-9885;RXN-9891;RXN-18362	RXN-9890
PWY-5046	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719	2.3.1.168-RXN;1.2.4.4-RXN;RXN-7719
