pathway	Desmarestia_herbacea_m_completion_rate	Fragilariopsis_cylindrus_completion_rate	Laminarionema_elsbetiae_completion_rate	Thalassiosira_pseudonana_completion_rate	Fucus_serratus_MALE_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Ectocarpus_species7_completion_rate	Phaeodactylum_tricornutum_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Nemacystus_decipiens_completion_rate	Fistulifera_solaris_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Nannochloropsis_gaditana_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Dictyota_dichotoma_m_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Pleurocladia_lacustris_completion_rate	Chordaria_linearis_completion_rate	Porterinema_fluviatile_completion_rate	Saccharina_japonica_completion_rate	Schizocladia_ischiensis_completion_rate	Undaria_pinnatifida_Kr2015_completion_rate	Ectocarpus_subulatus_completion_rate	Cladosiphon_okamuranus_completion_rate	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)	Laminarionema_elsbetiae_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Ectocarpus_species7_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Nemacystus_decipiens_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Saccharina_japonica_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Undaria_pinnatifida_Kr2015_rxn_assoc (sep=;)	Ectocarpus_subulatus_rxn_assoc (sep=;)	Cladosiphon_okamuranus_rxn_assoc (sep=;)
GLUDEG-II-PWY	3/5	2/5	3/5	4/5	2/5	3/5	3/5	3/5	3/5	3/5	4/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	4/5		3/5	3/5	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087;PYRUFLAVREDUCT-RXN	CENTFERM-PWY;HYDROG-RXN	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087;PYRUFLAVREDUCT-RXN	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087;PYRUFLAVREDUCT-RXN		CENTFERM-PWY;HYDROG-RXN;PWY-5087	CENTFERM-PWY;HYDROG-RXN;PWY-5087
PWY-5123	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN
PWY-6012-1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN	HOLO-ACP-SYNTH-RXN
PWY-5125	1/3		1/3		1/3	1/3	1/3		1/3	1/3		1/3		1/3	1/3	1/3	1/3	1/3	1/3	1/3			1/3	1/3	2.4.1.115-RXN		2.4.1.115-RXN		2.4.1.115-RXN	2.4.1.115-RXN	2.4.1.115-RXN		2.4.1.115-RXN	2.4.1.115-RXN		2.4.1.115-RXN		2.4.1.115-RXN	2.4.1.115-RXN	2.4.1.115-RXN	2.4.1.115-RXN	2.4.1.115-RXN	2.4.1.115-RXN	2.4.1.115-RXN			2.4.1.115-RXN	2.4.1.115-RXN
PWY-5032	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2		1/2		1/2	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN	4.2.3.19-RXN		4.2.3.19-RXN		4.2.3.19-RXN
PWY-6982	1/3	1/3	1/3	1/3		1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3		4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN		4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	
PWY-2161B	1/1		1/1		1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	RXN-3741		RXN-3741		RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741	RXN-3741
TRYPDEG-PWY	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124	RXN-15127;RXN-15124
PWY-6704	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5		1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107		RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107	RXN-12107
PWY-6138	2/5		2/5		2/5	2/5			2/5			2/5		2/5	2/5	2/5	2/5	2/5	2/5		3/5				RXN-9987;NANK-RXN		RXN-9987;NANK-RXN		RXN-9987;NANK-RXN	RXN-9987;NANK-RXN			RXN-9987;NANK-RXN			RXN-9987;NANK-RXN		RXN-9987;NANK-RXN	RXN-9987;NANK-RXN	RXN-9987;NANK-RXN	RXN-9987;NANK-RXN	RXN-9987;NANK-RXN	RXN-9987;NANK-RXN		RXN-9987;RXN-9990;NANK-RXN			
PWY-5108	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;RXN-18448
PWY-7185	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026	RXN-12197;RXN-12196;RXN-12195;RXN-12198;CTPSYN-RXN;RXN-14025;RXN-14026
PWY-5525	3/5	2/5	3/5		3/5	3/5	3/5	1/5	3/5	2/5	2/5	1/5	2/5	3/5	2/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN		RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	L-XYLULOSE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN	L-XYLULOSE-REDUCTASE-RXN	L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN	RXN-14693;L-XYLULOSE-REDUCTASE-RXN;GLUCURONATE-REDUCTASE-RXN
PWY-5703	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	2/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222;UREA-CARBOXYLASE-RXN	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222
PWY-5629	1/2		1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1.21.3.1-RXN		1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN	1.21.3.1-RXN
PWY-4081	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN	1.11.1.12-RXN;GLUTATHIONE-REDUCT-NADPH-RXN;GLUTATHIONE-PEROXIDASE-RXN
PWY-801	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN	CYSTATHIONINE-BETA-SYNTHASE-RXN;RXN-15130;O-SUCCHOMOSERLYASE-RXN;CYSTATHIONINE-BETA-LYASE-RXN
